PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 367 - Government Boys Elementary School Muhammad Laique Zardari (Female),26.2538855,68.4021027,Female,Sindh,0,3,0,772
 369 - Government Boys Primary School Liyari (Male),26.2538855,68.4021327,Male,Sindh,3,0,983,0
 368 - Government Boys Primary School Muhammad Saffar Dahri (Combined),26.2541561,68.4029577,Combined,Sindh,2,2,608,543
 371 - Government Boys Primary School Basham Khan Rind (Combined),26.2541561,68.4029877,Combined,Sindh,1,1,336,229
 372 - Government Boys Primary School Gelo Khan Khoso (Combined),26.2541561,68.4030177,Combined,Sindh,2,2,693,519
 373 - Government Boys Primary School Sarang Khan Zardari (Combined),26.2541561,68.4030477,Combined,Sindh,2,2,795,634
 374 - Government Boys Campus High School Asghar Abad (Male),26.2541561,68.4030777,Male,Sindh,3,0,867,0
 363 - Government Boys Primary School Nathiyani (Combined),26.2542803,68.4029111,Combined,Sindh,2,2,524,455
 364 - Government Boys Primary School Imam Din Keerio (Combined),26.2542803,68.4029411,Combined,Sindh,2,1,551,405
 222 - Basic Health Unit Ghulam Muhammad Jamali (Male),26.2551679,68.4007313,Male,Sindh,2,0,643,0
 231 - Government Boys Primary School Sultan Lashari (Female),26.2551679,68.4007613,Female,Sindh,0,3,0,792
 176 - Government Boys High School Mashaikh (Female),26.25646,68.14251,Female,Sindh,0,2,0,582
 177 - Government Boys High School Mashaikh (Male),26.25646,68.14254,Male,Sindh,2,0,684,0
 172 - Government Boys Primary School Hayat Mari (Combined),26.25722,68.11358,Combined,Sindh,1,1,397,337
 167 - Government Boys High School Ghabar Dahari (Male),26.26368,68.17788,Male,Sindh,3,0,755,0
 168 - Government Boys High School Ghabar Dahari (Female),26.26368,68.17791,Female,Sindh,0,2,0,614
 178 - Government Boys Primary School Jado Juno (Male),26.26373,68.08725,Male,Sindh,2,0,540,0
 179 - Government Boys Primary School Jado Juno (Female),26.26373,68.08728,Female,Sindh,0,2,0,434
 184 - Basic Health Unit Noor Moddle Village (Combined),26.26465,68.05498,Combined,Sindh,2,2,701,604
 171 - Government Boys Middle School Ghanwar Mehar(Combined),26.26709,68.07116,Combined,Sindh,2,1,512,430
 186 - Government Boys Primary School Lakhat (Female),26.27698,68.03536,Female,Sindh,0,3,0,771
 187 - Government Boys Primary School Lakhat (Male),26.27698,68.03539,Male,Sindh,3,0,885,0
 290 - Government Boys School Mir Muhammad Junu (Male),26.27757,68.14692,Male,Sindh,3,0,901,0
 291 - Government Boys Middle School Mir Muhammad Junu (Female),26.27757,68.14695,Female,Sindh,0,3,0,733
 314 - Government Boys Primary School Haji Achar Chandio (Combined),26.279808212736945,68.08703138276873,Combined,Sindh,2,2,511,472
 292 - Government Boys Primary School Sawai Mahar (Male),26.285773810540505,68.12830323963159,Male,Sindh,3,0,804,0
 293 - Government Boys Primary School Sawai Mahar (Female),26.285773810540505,68.1283332396316,Female,Sindh,0,3,0,667
 315 - Government Boys Elementary School Shahmir Khoso (Combined),26.289648039723172,68.05300436742145,Combined,Sindh,2,2,687,554
 288 - Government Boys Primary School Sawai Raho (Male),26.291088353968373,68.13275909930069,Male,Sindh,4,0,1167,0
 289 - Government Boys Primary School Sawai Raho (Female),26.291088725874992,68.13277215057023,Female,Sindh,0,3,0,1035
 317 - Government Boys Primary School Faiz-Al-Karim Rahu (Combined),26.292167690043687,68.08978033254748,Combined,Sindh,2,1,442,391
 287 - Government Boys Primary School Miskeen Mallah (Combined),26.29387475003727,68.11958491472741,Combined,Sindh,2,2,653,570
 313 - Government Boys Primary School Mal Mahar (Combined),26.294429006416898,68.0633111564434,Combined,Sindh,2,2,857,605
 316 - Government Boys Middle School Shoukat Colony (Combined),26.295329939109966,68.1047871425703,Combined,Sindh,2,2,688,557
 307 - Rural Health Centre Kazi Ahmed (Male),26.29781208560263,68.10817743231826,Male,Sindh,3,0,787,0
 308 - Rural Health Centre Kazi Ahmed (Female),26.29795,68.10811,Female,Sindh,0,2,0,714
 181 - Government Boys Primary School Razi Jatoi (Male),26.29867,67.98709,Male,Sindh,3,0,922,0
 182 - Government Boys Primary School Razi Jatoi (Female),26.29867,67.98712,Female,Sindh,0,3,0,791
 322 - Government Boys Primary School Shoukat Abad  (Combined),26.299682773225392,68.09993334974322,Combined,Sindh,2,2,568,511
 305 - Government Girls Primary School Unar Muhalla (Male),26.30198042822096,68.10653811937621,Male,Sindh,4,0,1305,0
 306 - Government Girls Primary School Unar Muhalla (Female),26.30198042822096,68.1065681193762,Female,Sindh,0,4,0,1174
 304 - Government Boys Primary School Main Kazi Ahmed (Female),26.302471999109017,68.10194657723162,Female,Sindh,0,3,0,823
