PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 197 - Tohaeed Model School- Behari Colony (Temporary),31.267331299034854,72.349879880663,Female,Punjab,0,2,0,1155
 150 - Government Girls College Jhang (Permanent),31.26753527392687,72.3207497841157,Female,Punjab,0,3,0,1327
 154 - Government Girls College Jhang Sadar  (Permanent),31.26755291854338,72.32075402472871,Female,Punjab,0,3,0,1277
 135 - Danish Model School Khaki Shah Road Jhang Sadar (Temporary),31.26788,72.31314,Male,Punjab,3,0,1262,0
 189 - Regional Passport Office- Dar-Ul-Sakina- Jhang (Permanent),31.26827,72.33495,Female,Punjab,0,3,0,1320
 112 - Mudassir Public School- Mohallah Hasnana Jhang Sadar (Permanent),31.26857,72.30381,Female,Punjab,0,3,0,1299
 204 - Government Model Primary School (Girls Portion) Ahmad Nagar Faiz abad Satelite Twon (Permanent),31.26858,72.35362,Female,Punjab,0,3,0,1136
 149 - Government Girls High School Gojra Road Jhang Sadar (Permanent),31.268651210742178,72.32045860996178,Male,Punjab,3,0,1328,0
 203 - Government Model Primay School- Ahmad Nagar- Faizabad (Boys Portion)- Satelite Town- Jhang,31.26869,72.35211,Male,Punjab,2,0,1230,0
 136 - Toor Public Model Girls High School Bazar Khtian Wala Jhang Sadar (Temporary),31.26907,72.30992,Female,Punjab,0,3,0,1173
 117 - Punjab Cadet Girls Elementary School- Mohallah Dhup Sari (Temporary),31.27002289895421,72.30610217034283,Male,Punjab,2,0,1167,0
 115 - Punjab Girls Elementry School Branch No. 2 Mohallah Dhoop Sarri Jhang (Temporary),31.27059,72.30542,Male,Punjab,2,0,1228,0
 151 - Office Excise & Texation- Jhang Sadar (Permanent),31.27067,72.32548,Male,Punjab,2,0,695,0
 122 - Government Islamia High School Jhang Sadar (Permanent),31.2707,72.31709,Male,Punjab,1,0,272,0
 124 - Government Islamia High School Jhang Sadar (Permanent),31.2707,72.31712,Male,Punjab,2,0,956,0
 125 - Government Islamia High School Jhang Sadar (Permanent),31.2707,72.31715,Male,Punjab,2,0,1172,0
 128 - Government Islamia High School Jhang Sadar (Permanent),31.2707,72.31718,Male,Punjab,3,0,1525,0
 210 - Government Girls Primary School Faiz Abad (Permanent),31.27098492246699,72.35923108719429,Female,Punjab,0,2,0,842
 152 - Government Girls Primary School Shadab Colony- Jhang Sadar (Permanent),31.27139853037525,72.32935537568827,Female,Punjab,0,2,0,678
 130 - The Aikin- Near Kotwali- Jhang Sadar (Temporary),31.27263,72.31526,Female,Punjab,0,3,0,1239
 129 - Employment Armed Office Near Thana Kotwali- Jhang Sadar,31.2727,72.3157,Male,Punjab,2,0,1458,0
 214 - Government Girls High School Mai Heer (Permanent),31.27281834830683,72.33415495657741,Male,Punjab,2,0,1110,0
 215 - Government Girls High School Mai Heer (Permanent),31.27281834830683,72.3341849565774,Female,Punjab,0,2,0,940
 119 - Fatima Jinnah Chief Secondry School- Branch No. 01. Mohallah Piran Wala (Temporary),31.273028901301878,72.30939988387391,Male,Punjab,2,0,1181,0
 123 - Government MC Girls High School Mohallah Sultan Wala Jhang Sadar (Permanent),31.27311,72.31293,Female,Punjab,0,3,0,1418
 126 - Government MC Girls High School Mohallah Sultan Wala Jhang Sadar (Permanent),31.27311,72.31296,Female,Punjab,0,2,0,1170
 127 - Government MC Girls High School Mohallah Sultan Wala Jhang Sadar (Permanent),31.27312145964259,72.31288843388444,Female,Punjab,0,2,0,1062
 94 - Government MC Primary School No. 7 Near Masjid Allah Wali Opposite Open Place Bulaq Shah Jhang Sadar (Permanent),31.27325807172984,72.30615878169579,Female,Punjab,0,2,0,1168
 116 - Government MC Primary School No. 7 Near Masjid Allah Wali Opposite Open Place Bulaq Shah Jhang Sadar  (Permanent),31.27333,72.30621,Female,Punjab,0,3,0,1371
 114 - Government Model Primary School Dabkaran Jhang Sadar (Permanent),31.27346,72.30385,Female,Punjab,0,3,0,1421
 118 - Government Model Primary School Dabkaran Jhang Sadar (Permanent),31.27347505130942,72.30393820913935,Female,Punjab,0,2,0,1156
 89 - District Labour Office- Community Development Department- Dhaji Road Jhang Sadar (Permanent),31.27362998508872,72.31518882079402,Male,Punjab,2,0,1274,0
 93 - Faran Model Boys School- Bazar Khetian Wala Jhang Sadar (Temporary),31.27363,72.30873,Male,Punjab,3,0,1438,0
 131 - Fatima Jinnah Chief Secondary School Branch No. 02. Mohallah Piran Wala Jhang Sadar (Temporary),31.2737,72.31026,Male,Punjab,4,0,2037,0
 91 - Improvised Plot Water Tanky- Dhaji Road- Jhang Sadar (Temporary),31.27379741147772,72.31465557640931,Male,Punjab,2,0,995,0
 237 - Government Girls High School Kot Sai Singh  (Permanent),31.2739,72.3498,Combined,Punjab,1,1,707,727
 238 - Government Girls High School Kot Sai Singh  (Permanent),31.2739,72.34983,Combined,Punjab,1,1,976,665
 90 - Madrisa-tul-Benat Elementary  School- Dhaji Road Jhang Sadar (Permanent),31.27402,72.31276,Female,Punjab,0,2,0,1186
 92 - Madrisa-tul-Benat Elementary  School- Dhaji Road Jhang Sadar (Permanent),31.27402,72.31279,Female,Punjab,0,2,0,782
 146 - Moon Light Girls Secondary School (Building/Campus 01)Machine wali Gali Moh. Bullaq Shah- Jhang Sadar (Temporary),31.274371970849636,72.30492520224725,Male,Punjab,2,0,871,0
 147 - Moon Light Girls Secondary School (Building/Campus 02)Machine wali Gali Moh. Bullaq Shah- Jhang Sadar (Temporary),31.27439,72.30494,Male,Punjab,2,0,870,0
 71 - Office XEN DO (Roads) Highway Division Jhang (Permanent),31.274488752246207,72.32323375517502,Male,Punjab,2,0,933,0
 148 - Al-Burhan Model High School Chenab Road-  Jhang Sadar  (Temporary),31.27453,72.30449,Female,Punjab,0,3,0,1302
 73 - Office XEN Building Division Jhang  (Permanent),31.27462060706386,72.32324076495966,Male,Punjab,2,0,1184,0
 213 - Government Boys Primary School Heer Camp (Permanent),31.27504,72.3343,Combined,Punjab,1,1,521,409
 212 - Government Boys Primary School Heer Camp (Permanent),31.275066187387328,72.33428298700333,Combined,Punjab,2,2,785,622
 132 - S.N Forces School- Chowk Khawaja Sweets (Permanent),31.27512,72.30947,Female,Punjab,0,2,0,1776
 211 - Complex Football Ground Mai Heer (Permanent),31.275571847674996,72.33242548934028,Combined,Punjab,2,2,921,805
 352 - Government Girls Middle School Chak No. 176/JB,31.27568,72.62912,Combined,Punjab,2,2,969,731
 106 - Allaig Elementary School Gali Masjid Wali Gohar Shah- Jhang Sadar   (Temporary),31.275889223373767,72.31882769525544,Female,Punjab,0,3,0,1263
 72 - Government Girls Elementary School Mohallah Kapahian Wala Jhang Sadar (Permanent),31.27613,72.32468,Female,Punjab,0,2,0,934
 74 - Government Girls Elementary School Mohallah Kapahian Wala Jhang Sadar (Permanent),31.276135476703974,72.32466479720142,Female,Punjab,0,2,0,887
 85 - Government MB High School Rail Bazar Jhang Sadar (Permanent),31.27643279752782,72.31463449018692,Male,Punjab,3,0,1459,0
 87 - Government MB High School Rail Bazar towards Jhang Sadar (Permanent),31.276459195419896,72.31473262680382,Male,Punjab,2,0,1088,0
 88 - Government MB High School Rail Bazar towards Jhang Sadar (Permanent),31.276512811219693,72.31463351403099,Female,Punjab,0,2,0,889
 353 - Government Boys Primary School Chak No. 177/JB,31.27653,72.61543,Combined,Punjab,1,1,704,630
 86 - Government MB High School Rail Bazar towards Jhang Sadar (Permanent),31.276544928291564,72.31467233135655,Female,Punjab,0,3,0,1251
 69 - Office Environement- Ayub Chowk- Mohallah Kapaiyan Wala- Jhang,31.277,72.32313,Male,Punjab,2,0,1021,0
 76 - Government Boys Primary School Barkat-ul-Islam Mohallah Bhabrana (Permanent),31.27768,72.30799,Female,Punjab,0,2,0,1037
 107 - Government Girls Sadhora Muslim High School Jhang Sadar (Permanent),31.27809,72.31425,Male,Punjab,2,0,898,0
 236 - Government Boys Primary School- Kot Sai Singh.,31.27811129769661,72.35202300807563,Combined,Punjab,2,2,859,772
 105 - (PAF) Pakistan Academic Foundation  Girls High School- Near Taaj Mahal Cinema Gali Array Wali Kacha Kot Road- Jhang Sadar (Temporary),31.27824,72.31758,Male,Punjab,3,0,1451,0
 66 - Al-Qamar Boys High School Mohallah Jalal Abad- Jhnag Sadar (Temporary),31.27825,72.32857,Male,Punjab,2,0,1290,0
 110 - Office Muncipal Committee (Audit Section) Jhang (Permanent),31.27872,72.3131,Male,Punjab,2,0,750,0
 109 - New Building office Baldia Municipal Committee Back Side (Permanent),31.27872,72.31313,Female,Punjab,0,1,0,631
 79 - Government MC Girls Primary School No. 6 Qasr-e-Istaqlal Jhang Bazar Jhang  (Permanent),31.279331570614236,72.31123930387749,Male,Punjab,3,0,1582,0
 70 - Crescent Model Elementary School- Mohallah Jalal Abad (Middle Campus) Main Branch Near Gali Panj Peer Darbar,31.27935,72.32408,Female,Punjab,0,2,0,934
 67 - Nayyab Public Girls Middle  School- Mohallah Jalalabad (Temporary),31.27952,72.32932,Female,Punjab,0,3,0,1985
 101 - Office of the Population Family Planning New Sabzi Mandi Road- Jhang Sadar,31.27961,72.31659,Female,Punjab,0,3,0,1291
 77 - Office Evaceue Trust Board Mohallah Bhabrana Jhang   (Permanent),31.279759652044532,72.31118275880216,Male,Punjab,3,0,1794,0
 108 - Al-Faisal School- MPA Road- Sheikh Colony- Jhang.(Temporary),31.27997,72.31577,Female,Punjab,0,2,0,746
 75 - Aafaq Public High School- Mohallah Bhabhrana- Jhang Sadar Branch No. 01 (Permanent),31.27997600465444,72.30899683722312,Male,Punjab,2,0,1197,0
 103 - Chenab Academy High School- Opposite Gali Sheikh Marbal Factory- Sabzi Mandi Road- Near Tanga Adda (Temporary),31.28029,72.31297,Male,Punjab,3,0,1544,0
 68 - Al-Qamar Boys High School Mohallah Jalala Abad- Jhang Sadar (Middle Portion) (Temporary),31.28055,72.32931,Male,Punjab,1,0,992,0
 229 - Government Boys Elementary School (Middle Portion) Chak No. 269/JB (Permanent),31.28074,72.40186,Combined,Punjab,1,1,524,443
 230 - Government Boys Elementary School (Middle Portion) Chak No. 269/JB (Permanent),31.28074,72.40189,Combined,Punjab,1,1,592,482
 78 - Ghazali Pilot Girls School- Mohallah Bhabhrana (Temporary),31.28127,72.30936,Female,Punjab,0,2,0,1479
 102 - Islamic Mishionery Girls Elementary School (Foundation)- Mohallah Hussain Abad- Sargodha Road- Back Side to Asharfia Masjid Street ICE Factory- Sagodha Road,31.2817,72.31729,Male,Punjab,2,0,890,0
 104 - Islamia Girls High School Nai Sabaz Mandi Ahmed Nagar   (Permanent),31.28179547744471,72.31457623957479,Female,Punjab,0,3,0,1268
 83 - Government Boys Primary School Nusrat Abad Basti Lakhi Wali Jhang Sadar (Permanent),31.28215631498451,72.3064431516303,Male,Punjab,4,0,1629,0
 65 - Farhan Model School Mohallah Jalal Abad- Jhang Sadar   (Temporary),31.28220834108595,72.32935438495828,Female,Punjab,0,2,0,1008
 233 - Government Boys High School Kot Sai Singh   (Permanent),31.282417751606047,72.36644878908723,Combined,Punjab,1,1,821,544
 234 - Government Boys High School Kot Sai Singh   (Permanent),31.28241811368174,72.36645598197107,Combined,Punjab,1,1,740,587
 64 - Nasir Public School Street Yousaf Bhatty Wali Basti Deewan Wali Jhang Saddar (Temporary),31.28257,72.327,Male,Punjab,2,0,1177,0
 84 - Government Girls Elementary School Mohallah Jogian Wala (Permanent),31.28270248819893,72.30724563517654,Female,Punjab,0,3,0,1311
 55 - Dar-e-Arqum Girls Model School Mohallah Zafar Abad/Yousaf Abad Near Masjid Zunoraine Purana Chiniot Road (Temporary),31.28358,72.32404,Female,Punjab,0,3,0,1569
 62 - Sofa Public Girls Elementary School Purana Chiniot Road Gali Karachi Cycle Works Wali- Jhang Sadar  (Temporary),31.28415171350717,72.32605171198058,Male,Punjab,3,0,1378,0
 51 - Government Girls College- Jhang City   (Permanent),31.28485,72.32686,Male,Punjab,2,0,601,0
 35 - Govt. Girls College- Jhang City,31.28485,72.32689,Male,Punjab,3,0,848,0
 63 - Government Girls Elementary School- Basti Dewan Wali Sharqi- Purana Chiniot Road- Jhang Sadar (Permanent),31.28522,72.32799,Female,Punjab,0,2,0,1158
 53 - Aansa School System Jhang   Basti Dewan Wali Sharqi- Near Purana Chiniot Road- Jhang Sadar.  (Temporary),31.28547,72.32584,Male,Punjab,2,0,1081,0
 61 - Government Primary School- Qamar-ul-Islam Jalal Abad,31.28580368422942,72.33207371919993,Female,Punjab,0,3,0,1452
 54 - Johar Girls High School- Basti Dewan Wali Gharbi/ Mohallah Rasool Pura- Near Old Chiniot Road- Jhang. (Temporary),31.28626,72.32575,Male,Punjab,2,0,745,0
 58 - Rafique Memorial School- Marzi Pura Sharqi- Sargodha Road  Near Lari Adda (Temporary),31.28756,72.31971,Male,Punjab,3,0,1465,0
 60 - Hudaibia Public Model School- Basti Dewan Wali Sharqi Near Rasheed Chowk- Purana Chiniot Road- Jhang Sadar.,31.28768,72.3278,Male,Punjab,3,0,1676,0
 56 - Al-Badar Education Foundation- Rasheed Chowk- Jhang (Temporary),31.28868,72.32679,Male,Punjab,3,0,1260,0
 59 - Government Girls Model  Primary School Marzi Pura Sharqi- Near Rasheed Chowk- Lari Adda Road-  Jhang Sadar   (Permanent),31.288878141753024,72.3245635408709,Female,Punjab,0,2,0,1199
 97 - Government Boys High School College Road Adhiwal (Ground Portion New Building Sharqi Gate) (Permanent),31.28893,72.31856,Female,Punjab,0,2,0,1499
 96 - Government Boys High School College Road Adhiwal (Ground Portion New Building Sharqi Gate) (Permanent),31.28894020611706,72.31864919424923,Male,Punjab,4,0,1875,0
 95 - Government Boys High School College Road Adhiwal (Permanent),31.288943942167016,72.31874182141544,Male,Punjab,2,0,979,0
 57 - Government Girls Model  Primary School Marzi Pura Sharqi- Near Rasheed Chowk- Lari Adda Road-  Jhang Sadar   (Permanent),31.28895293500921,72.32468646342048,Female,Punjab,0,2,0,1235
 100 - Government Boys High School College Road Adhiwal (Ground Portion New Building Sharqi Gate) (Permanent),31.288972856668575,72.3189020499576,Male,Punjab,2,0,647,0
 98 - Government Boys High School College Road Adhiwal (Permanent),31.28903693302836,72.31873181825385,Male,Punjab,1,0,668,0
 99 - Government Boys High School Adhiwal College Road (Permanent),31.289088710615342,72.31874874109536,Female,Punjab,0,3,0,1293
 255 - Government Girls Community Model School Pump Zulifqar (Permanent),31.28942,72.29195,Combined,Punjab,1,1,612,477
 358 - Government Girls Primary School Chak No. 213/JB,31.28993,72.55471,Combined,Punjab,2,2,910,713
 80 - Government Degree College (Allama Iqbal Block) College Chowk- Sargodha Road (Permanent),31.290052482637364,72.31798647801996,Female,Punjab,0,3,0,1178
 81 - Government Degree College (Shoaib Block) Jhang College Chowk- Sargodha Road (Permanent),31.29017,72.31796,Male,Punjab,2,0,990,0
 82 - Government Degree College (Allama Iqbal Block) College Chowk- Sargodha Road (Permanent),31.29017,72.31799,Female,Punjab,0,2,0,777
 224 - Government Boys Primary School Chah Mehr. Jan Muhammad Wala Dera Haji Waryam Wala   (Permanent),31.29109047997236,72.27550576079166,Combined,Punjab,1,1,650,559
 30 - Al-Bakhsh Memorial School Systment- Oadan Wali Basti Purana Chiniot Road Jhang City (Temporary),31.29131,72.32879,Female,Punjab,0,3,0,1110
 232 - Government Girls Primary School Chak No. 270/JB (Permanent),31.292202559351704,72.38927788991423,Combined,Punjab,1,1,529,448
 49 - Gillani Model School Chowk Adhiwal  (Temporary),31.29232,72.31745,Male,Punjab,3,0,1343,0
 38 - Government Primary School Dallay Wala   (Permanent),31.292446271481328,72.32558282459645,Female,Punjab,0,4,0,1653
 225 - Government Girls Primary School Chah Jan Muhammad Wala   (Permanent),31.29253814406198,72.27642938003505,Combined,Punjab,1,1,829,722
 362 - Government Girls Primary School Chak No. 214/JB (Abadi Gujjar),31.293320117478043,72.53982661470506,Combined,Punjab,1,1,602,507
 231 - Government Boys Primary School Chak No. 270/JB (Permanent),31.29371,72.39436,Combined,Punjab,1,1,498,419
