PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 131 - Govt:Primary School Torawarai No.1 (PS-2)(M ),33.48539,70.70267,Male,KPK,3,0,2145,0
 115 - Govt:Primary School Naryab  (M ),33.48552,70.7819,Male,KPK,4,0,2248,0
 74 - Govt:Primary School Tavizi Banda(C ),33.48568,70.93221,Combined,KPK,2,1,675,503
 97 - Govt:Primary School No.1 Daroorhi Kahi (M ),33.49416,70.81953,Male,KPK,3,0,1707,0
 57 - Govt:Girls High School Bagato(C ),33.49583,71.04658,Combined,KPK,2,1,705,518
 49 - Govt:Primary School Mulaabad (C ),33.4962,71.01965,Combined,KPK,2,2,1034,766
 56 - Govt:High School Bagato(C ),33.49652,71.04574,Combined,KPK,2,2,1139,809
 98 - Govt: Girls Primary School Daroorhi Kahi (F),33.49897,70.82746,Female,KPK,0,2,0,1220
 75 - Govt. High School Bilyamina (M ),33.50071,70.92458,Male,KPK,4,0,2195,0
 76 - Govt. Primary School Bilyamina (F),33.50588,70.91033,Female,KPK,0,3,0,1686
 58 - Govt:Middle School Warasta (C ),33.50706,71.02644,Combined,KPK,2,2,1098,902
 21 - Govt:Primary School No.1 Spin Khawrai(C ),33.51007,71.05943,Combined,KPK,2,1,760,497
 63 - Govt: Girls Primary School Gharibo Kalay(C ),33.51104,70.99976,Combined,KPK,2,2,1162,935
 59 - Govt:High School Shanawari Hangu(C ),33.51184,71.01064,Combined,KPK,2,2,1306,1000
 111 - Govt:Primary School Aziz abad- Naryab (C ),33.51202,70.81335,Combined,KPK,2,1,902,604
 64 - Govt:Middle School Darband(C ),33.51447,70.99788,Combined,KPK,2,2,1429,1087
 47 - Govt:Degree College for Boys- Hangu(M) PS-I,33.51643,71.04694,Male,KPK,4,0,1765,0
 48 - Govt:Degree College for Boys- Hangu(F ) PS-II,33.51643,71.04697,Female,KPK,0,2,0,1212
 22 - Govt:Primary School No.2 Naway Kalay(C ),33.5167,71.06575,Combined,KPK,2,2,1124,743
 96 - Govt:High School Khazina Kahi(C ),33.51704,70.86803,Combined,KPK,3,1,1027,685
 110 - Govt:Middle School Chapri Naryab(C ),33.51801,70.7805,Combined,KPK,2,2,1351,990
 73 - Govt:Primary School Patdarband Balyamina(C ),33.51971,70.94128,Combined,KPK,1,1,446,344
 112 - Govt:Primary School No.1 Zargeri C ),33.52063,70.80711,Combined,KPK,2,1,909,551
 77 - Govt:Primary School Tangi Miagan No.1 (C ),33.52079,70.88141,Combined,KPK,1,1,458,282
 61 - Govt:Primary School No. 1 Lakhti Banda(C ),33.52192,71.07725,Combined,KPK,2,1,697,534
 113 - Govt:High School Shanawari Naryab(C ),33.52193,70.79897,Combined,KPK,2,2,976,750
 35 - Govt:Girls Middle School Aliabad(M),33.52374,71.06201,Male,KPK,3,0,1635,0
 39 - Govt:Primary School No.4 Hangu(M),33.52459,71.05832,Male,KPK,3,0,1336,0
 43 - Govt:Middle School Warasta Road Hangu(M),33.52467,71.05064,Male,KPK,3,0,1603,0
 45 - Govt:Primary School No.3 Warasta Road Hangu(M),33.5248,71.05094,Male,KPK,2,0,1170,0
 44 - Govt:Girls Primary School Warasta Road-Hangu(F),33.52485,71.0517,Female,KPK,0,2,0,1159
 46 - Govt:Girls High School Warasta Road- Hangu(F),33.52496,71.05156,Female,KPK,0,2,0,729
 40 - Govt:Girls Primary School Sanghir Hangu(F),33.52511,71.0591,Female,KPK,0,2,0,984
 60 - Govt:Primary School Haji Khel(C ),33.52733,71.08011,Combined,KPK,2,1,628,575
 36 - Govt:Girls Primary School Ganjano Killi(F),33.529,71.06045,Female,KPK,0,2,0,1425
 41 - Govt:High School No.2 Hangu (M) PS-1,33.52942,71.05827,Male,KPK,3,0,1493,0
 42 - Govt:High School No.2 Hangu (F) PS-2,33.52942,71.0583,Female,KPK,0,2,0,1174
 26 - Govt. Girls Primary School Shahoo Road (M),33.53077,71.05815,Male,KPK,2,0,749,0
 37 - Animal Husbendary Hospital Hangu(M) PS-1,33.53135,71.06105,Male,KPK,2,0,758,0
 38 - Animal Husbendary Hospital Hangu(F) PS-2,33.53135,71.06108,Female,KPK,0,2,0,682
 27 - Govt: Girls High School Pass Kalay- Hangu(F),33.53209,71.05864,Female,KPK,0,3,0,1717
 19 - Govt:Primary School Zanki Banda (C ),33.53265,71.10407,Combined,KPK,2,1,764,531
 20 - Govt:Primary School Mardu Khel (C ),33.53434,71.08103,Combined,KPK,2,1,901,652
 25 - Govt:Primary School Pass Killi Hangu (M),33.53475,71.05744,Male,KPK,2,0,1281,0
 29 - Govt. Girls High School No.2 (F),33.53565,71.0591,Female,KPK,0,2,0,1110
 33 - Hangu Public School (M) PS-1,33.53656,71.06711,Male,KPK,3,0,1551,0
 34 - Hangu Public School (F) PS-2,33.53656,71.06714,Female,KPK,0,2,0,1340
 28 - Govt: Primary School No.1 Hangu(M),33.53667,71.06009,Male,KPK,3,0,1330,0
 18 - Govt:Primary School Kharsha Banda(C ),33.53786,71.08282,Combined,KPK,1,1,511,417
 30 - Govt:Centinal Modle High School Hangu (M) PS-1,33.53806,71.05831,Male,KPK,2,0,910,0
 31 - Govt: Centinal Model High School- Hangu(M)(PS-2),33.53806,71.05834,Male,KPK,2,0,891,0
 32 - Govt:Centinal Modle High School Hangu (F) PS-3,33.53806,71.05837,Female,KPK,0,3,0,1357
 17 - Govt:Middle School Merobak(C ),33.54356,71.09955,Combined,KPK,2,1,834,607
 67 - Govt:Girls Primary School Sirmalo Kandau(C ),33.547,70.82317,Combined,KPK,1,1,332,226
 14 - Govt:Girls Middle School Baber Mella(C),33.5475,71.12344,Combined,KPK,2,2,858,695
 11 - Govt:Primary School No.3 Ibrahimzai(C),33.54857,71.15122,Combined,KPK,2,2,1126,956
 65 - Govt: Primary School Inzar Patay (C ),33.55038,70.94736,Combined,KPK,2,1,873,524
 68 - Govt:Primary School Shamshadin Killi(C ),33.55099,70.80585,Combined,KPK,1,1,468,381
 23 - Govt:Primary School Babu Tang (C ),33.55135,71.0425,Combined,KPK,2,2,909,644
 16 - Govt:Primary School Sheikhan Banda(C ),33.55256,71.10313,Combined,KPK,2,2,1299,898
 10 - Govt:Girls Primary School Pass Killi Ibrahimzai(C ),33.5541,71.14652,Combined,KPK,2,1,703,594
 13 - Govt:Girls High School Ibrahimzai(C ),33.55642,71.15162,Combined,KPK,2,1,576,501
 12 - Basic Health Unit Ibrahimzai(C ),33.55647,71.15456,Combined,KPK,2,2,852,692
 15 - Govt: Primary School Shinkoo Banda (C ),33.55671,71.09145,Combined,KPK,2,2,1007,840
 66 - Govt:Middle School Samana(C ),33.55854,70.92144,Combined,KPK,1,1,553,329
 69 - Govt:Primary School No.2 Ghallo Cheena(C ),33.56039,70.78946,Combined,KPK,2,1,808,581
 24 - Govt:Middle School Wach Bazar(C ),33.567,71.06989,Combined,KPK,2,2,1312,1055
 1 - Govt. Primary School Raisan (M),33.57264,71.19185,Male,KPK,2,0,1190,0
 2 - Govt:Girls Primary School Raisan(F ),33.57279,71.18833,Female,KPK,0,2,0,936
 8 - Govt:Primary School Shahu Wam (C),33.57445,71.10491,Combined,KPK,2,2,1316,1076
 3 - Govt: Girls Primary School Nai abadi Raisan (C ),33.57475,71.16859,Combined,KPK,2,2,703,646
 4 - Govt: Middle School Jozara(C ),33.58502,71.21634,Combined,KPK,2,1,682,632
 5 - Govt: High School Lodhi Khel (M),33.58594,71.18348,Male,KPK,4,0,2148,0
 9 - Govt:High School Shahu Khel (C ),33.58709,71.12459,Combined,KPK,2,1,1027,690
 7 - Govt:Primary School Shahu Bazar (C ),33.58745,71.13982,Combined,KPK,2,1,605,431
 6 - Govt:Girls Middle School Lodhi Khel (F),33.59003,71.16896,Female,KPK,0,3,0,1797
