PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 253 - Government Boys Primary School- Basti Khudada,30.168898225937568,71.4284476486962,Combined,Punjab,2,1,687,601
 268 - Government Model Primary School- Ghareebabad (Jungle Khan Muhammad Wala),30.168898225937568,71.4284776486963,Male,Punjab,4,0,2023,0
 269 - Government Model Primary School- Ghareebabad (Jungle Khan Muhammad Wala),30.168898225937568,71.4285076486963,Male,Punjab,4,0,1805,0
 223 - Government Al-Jilan MC Boys Primary School- Suraj Kund Road,30.16894166918456,71.4657678912546,Male,Punjab,1,0,226,0
 224 - Government Al-Jilan MC Boys Primary School- Suraj Kund Road,30.16894166918456,71.4657978912546,Female,Punjab,0,1,0,180
 227 - Govt. Al-Gelan Girls Middle School- Suraj Kand Road,30.169544913662317,71.46558523895801,Female,Punjab,0,3,0,1656
 234 - Govt. Al-Gelan Girls Middle School- Suraj Kand Road,30.169544913662317,71.465615238958,Female,Punjab,0,3,0,1402
 212 - Government Al-Jilan MC Girls Middle School- Suraj Kund Road,30.169561429811846,71.46557453518074,Female,Punjab,0,2,0,786
 214 - Government Al-Jilan MC Girls Middle School- Suraj Kund Road,30.169561429811846,71.4656045351807,Female,Punjab,0,2,0,685
 216 - Government Al-Jilan MC Girls Middle School- Suraj Kund Road,30.169561429811846,71.4656345351807,Female,Punjab,0,2,0,924
 260 - Government MC Girls Primary School- Farooq pura,30.169747299748884,71.44067863113133,Male,Punjab,2,0,1326,0
 261 - Government MC Girls Primary School- Farooq pura,30.169747299748884,71.4407086311313,Male,Punjab,4,0,2020,0
 178 - PTCL Exchange- Mumtazabad,30.172362265908237,71.47964776509646,Male,Punjab,2,0,1270,0
 179 - PTCL Exchange- Mumtazabad,30.172362265908237,71.4796777650965,Male,Punjab,4,0,2181,0
 160 - Khawaja Fareed Social Security Hospital- Vehari Road,30.172767368031252,71.49880778539553,Female,Punjab,0,2,0,1324
 185 - Government MC Middle School (Primary Portion)- Mumtazabad,30.17330338442625,71.48671148219042,Female,Punjab,0,4,0,1961
 186 - Government MC Middle School (Primary Portion)- Mumtazabad,30.17330338442625,71.4867414821904,Female,Punjab,0,3,0,1540
 233 - Government Atta-e-Faiz-e-Aam High School,30.17336,71.46781,Male,Punjab,3,0,1682,0
 182 - Government MC Middle School- Mumtazabad,30.1733720694174,71.48669299596877,Male,Punjab,4,0,2121,0
 183 - Government MC Middle School- Mumtazabad,30.1733720694174,71.4867229959688,Male,Punjab,4,0,1933,0
 184 - Government MC Middle School- Mumtazabad,30.1733720694174,71.4867529959688,Male,Punjab,4,0,2109,0
 217 - Government Atta-e-Faiz-e-Aam High School- Chowk Shahbaz,30.173628589885375,71.4678215709447,Male,Punjab,3,0,1523,0
 211 - Government Atta-e-Faiz-e-Aam High School- Chowk Shahbaz,30.17366078805271,71.46784249044784,Male,Punjab,2,0,1002,0
 225 - Government Atta-e-Faiz-e-Aam High School,30.173736941330972,71.46787997617211,Male,Punjab,4,0,1960,0
 226 - Government Atta-e-Faiz-e-Aam High School,30.173736941330972,71.4679099761721,Male,Punjab,4,0,1800,0
 190 - Office of the Market Committee- Ghalla Mandi,30.174159346505938,71.46973870790595,Female,Punjab,0,4,0,1778
 191 - Office of the Market Committee- Ghalla Mandi,30.174159346505938,71.4697687079059,Female,Punjab,0,4,0,2097
 272 - Government MC Boys Primary School- Ramzanabad,30.17432093025432,71.42769476968492,Male,Punjab,3,0,1524,0
 285 - Government MC Boys Primary School- Ramzanabad,30.17432093025432,71.4277247696849,Female,Punjab,0,4,0,2040
 282 - Government MC Boys Primary School- Ramzanabad,30.174398533116612,71.4277217463373,Male,Punjab,4,0,2145,0
 284 - Government Girls Primary School- Khatkana Ramzanabad,30.174709367642983,71.4284513808849,Female,Punjab,0,2,0,1238
 273 - Government Girls Primary School-  Khatkana,30.1747190392216,71.42846691720912,Female,Punjab,0,2,0,1292
 283 - Government Girls Primary School- Khatkana,30.1747190392216,71.4284969172091,Female,Punjab,0,4,0,2046
 276 - Government Girls Primary School- Chah Thally Wala,30.174793745099258,71.43930795082828,Female,Punjab,0,4,0,1980
 277 - Government Girls Primary School- Chah Thally Wala,30.174793745099258,71.4393379508283,Female,Punjab,0,3,0,1472
 278 - Office of the Union Council No. 39- Gulnar Colony,30.175,71.42889,Male,Punjab,2,0,1047,0
 280 - Office of the Union Council No. 39- Gulnar Colony,30.175,71.42892,Male,Punjab,3,0,1434,0
 159 - Office of the Social Security (Local Office)- Vehari Road,30.175204280033718,71.49817416920719,Male,Punjab,3,0,1605,0
 298 - Fire Brigade- Timber Market,30.17566342977996,71.45686206476883,Male,Punjab,4,0,2003,0
 312 - Fire Brigade- Timber Market,30.17566342977996,71.4568920647688,Male,Punjab,3,0,1334,0
 180 - Government Standard Model Primary School- Yaqoob Town,30.175696367866966,71.47141398377485,Female,Punjab,0,4,0,2138
 181 - Government Standard Model Primary School- Yaqoob Town,30.175696367866966,71.4714439837748,Female,Punjab,0,4,0,2033
 262 - Government MC Girls Primary School- Basti Jangla,30.17574768105454,71.43577132634533,Female,Punjab,0,2,0,1151
 263 - Government MC Girls Primary School- Basti Jangla,30.17574768105454,71.4358013263453,Female,Punjab,0,4,0,1816
 157 - Office of the TMA- Mumtazabad,30.175997659007322,71.48859781877762,Male,Punjab,3,0,1561,0
 158 - Office of the TMA- Mumtazabad,30.175997659007322,71.4886278187776,Female,Punjab,0,3,0,1347
 297 - Government Bukhari Public High School- Willayatabad Colony No. 2,30.176604621143774,71.44855558979,Female,Punjab,0,4,0,2045
 302 - Government Bukhari Public High School- Willayatabad Colony No. 2,30.176604621143774,71.44858558979,Male,Punjab,3,0,1608,0
 308 - Government Bukhari Public High School -Willayat Abad No.2,30.176604621143774,71.44861558979,Male,Punjab,2,0,1221,0
 309 - Government Bukhari Public High School Willayat Abad No.2,30.176604621143774,71.44864558979,Male,Punjab,2,0,1109,0
 199 - Government Bukhari Public School- Willayatabad No. 2,30.17660642172031,71.44857149394075,Male,Punjab,4,0,1841,0
 200 - Government Bukhari Public School- Willayatabad No. 2,30.17660642172031,71.4486014939407,Male,Punjab,2,0,1043,0
 207 - Government Bukhari Public School- Willayatabad No. 2,30.1766166056393,71.4485823242848,Male,Punjab,4,0,2001,0
 293 - Post Office- Timber Market,30.17712072236306,71.45527150899333,Female,Punjab,0,2,0,1090
 295 - Post Office- Timber Market,30.17712072236306,71.4553015089933,Female,Punjab,0,3,0,1685
 303 - Post Office- Timber Market,30.17712072236306,71.4553315089933,Female,Punjab,0,3,0,1326
 153 - Government New Millat High School- Mumtazabad,30.177245242673326,71.49014008270244,Male,Punjab,4,0,2010,0
 154 - Government New Millat High School- Mumtazabad,30.177245242673326,71.4901700827024,Male,Punjab,3,0,1375,0
 155 - Government Girls MC Middle School- Mumtazabad,30.177247657260025,71.48537446337498,Female,Punjab,0,2,0,1068
 156 - Government Girls MC Middle School- Mumtazabad,30.177247657260025,71.485404463375,Female,Punjab,0,4,0,1848
 201 - Government Girls High School- Willayatabad No. 2,30.177271395305194,71.44838585594405,Female,Punjab,0,3,0,1563
 202 - Government Girls High School- Willayatabad No. 2,30.177271395305194,71.448415855944,Female,Punjab,0,2,0,931
 310 - Government Girls High School- Willayatabad Colony No. 2,30.17728847469399,71.4483938466264,Female,Punjab,0,2,0,1122
 311 - Government Girls High School- Willayatabad Colony No. 2,30.17728847469399,71.4484238466264,Female,Punjab,0,2,0,1002
 208 - Government Girls High School No. 2- Willayatabad,30.177295348614987,71.44839325051807,Female,Punjab,0,3,0,1664
 299 - Government Girls High School- Willayatabad Colony No. 2,30.177352704124992,71.44835908918962,Female,Punjab,0,4,0,1647
 189 - Government Millat Degree College- Mumtazabad,30.17756,71.48977,Male,Punjab,2,0,1041,0
 197 - Government Millat Degree College- Mumtazabad,30.17756,71.4898,Female,Punjab,0,3,0,1443
 187 - Government Millat Degree College- Mumtazabad,30.17756,71.48983,Male,Punjab,4,0,2244,0
 188 - Government Millat Degree College- Mumtazabad,30.17756,71.48986,Male,Punjab,2,0,1249,0
 300 - Government MC Boys Primary School- Basti Daira,30.17772667395321,71.46092931836324,Male,Punjab,4,0,1980,0
 301 - Government MC Girls Primary School- Basti Daira,30.177796267090944,71.46091668112034,Female,Punjab,0,3,0,1595
 258 - Government MC Boys Primary School- Double Phatak,30.177798699035087,71.44316189863423,Female,Punjab,0,3,0,1601
 259 - Government MC Boys Primary School- Double Phatak,30.177798699035087,71.4431918986342,Female,Punjab,0,4,0,2161
 292 - Government Elementary School- Chah Amb Wala,30.178392924852584,71.45300421029691,Male,Punjab,2,0,1213,0
 294 - Government MC Elementary School- Chah Amb Wala,30.178402307745188,71.45296077394457,Male,Punjab,4,0,2135,0
 306 - Government Girls Primary School- Total Pura,30.17962588916851,71.46504444797934,Female,Punjab,0,2,0,715
 307 - Government Girls Primary School- Total Pura,30.17962588916851,71.4650744479793,Female,Punjab,0,2,0,1252
 296 - Roshni School System Chah Ganjay Wala near Fire Brigade Office,30.17973,71.46718,Male,Punjab,3,0,1313,0
 173 - Government Girls Middle School- Madina Colony,30.180096931080463,71.47003454030472,Female,Punjab,0,4,0,1920
 176 - Government Girls Middle School- Madina Colony,30.180096931080463,71.4700645403047,Female,Punjab,0,3,0,1502
 177 - Government Girls Middle School- Madina Colony,30.180096931080463,71.4700945403047,Female,Punjab,0,2,0,1019
 172 - Government Johar High School- Near City Railway Station,30.180685576573577,71.46815685327837,Male,Punjab,3,0,1670,0
 304 - Government Johar High School- Near City Railway Station,30.180685576573577,71.4681868532784,Male,Punjab,2,0,844,0
 305 - Government Johar High School- Near City Railway Station,30.180685576573577,71.4682168532784,Male,Punjab,3,0,1596,0
 174 - Government Johar High School- Madina Colony,30.180685845203982,71.46814179630012,Male,Punjab,4,0,1970,0
 175 - Government Johar High School- Madina Colony,30.180685845203982,71.4681717963001,Male,Punjab,4,0,1917,0
 134 - Government MC Primary School- Iqbal Nagar,30.180861489849775,71.48400720445125,Male,Punjab,3,0,1546,0
 135 - Government MC Primary School- Iqbal Nagar,30.180861489849775,71.4840372044512,Male,Punjab,4,0,1833,0
 138 - MC Dispensary- Iqbal Nagar,30.18095052831267,71.48427767962222,Male,Punjab,2,0,1279,0
 132 - Government MC Girls Primary School- Ahmed Abad,30.181135096123047,71.48939582060044,Female,Punjab,0,2,0,882
 133 - Government MC Girls Primary School- Ahmed Abad,30.181135096123047,71.4894258206004,Female,Punjab,0,4,0,1984
 76 - Government MC Girls Primary School- Haider Pura,30.18213469944851,71.49295436780034,Female,Punjab,0,4,0,1888
 77 - Government MC Girls Primary School- Haider Pura,30.18213469944851,71.4929843678003,Female,Punjab,0,2,0,809
 141 - Government Girls Elementary School- Arif Pura,30.182188786874725,71.48150931677522,Female,Punjab,0,2,0,1309
 136 - Government Girls Elementary School- Arif Pura,30.182209267464277,71.48153164530012,Female,Punjab,0,3,0,1373
 137 - Government Girls Elementary School- Arif Pura,30.182209267464277,71.4815616453001,Female,Punjab,0,3,0,1487
 90 - Government MC Boys Primary School- Ansaar Colony,30.18239,71.49599,Female,Punjab,0,2,0,1275
 91 - Government MC Boys Primary School- Ansaar Colony,30.18239,71.49602,Male,Punjab,4,0,1791,0
 73 - Government MC Boys Primary School- Ansaar Colony,30.18252103020493,71.49578881267499,Female,Punjab,0,2,0,1126
 74 - Government MC Boys Primary School- Ansaar Colony,30.18252103020493,71.495818812675,Male,Punjab,1,0,624,0
 75 - Government MC Boys Primary School- Ansaar Colony,30.18252103020493,71.495848812675,Male,Punjab,2,0,1003,0
 140 - Office of the Union Council No. 24- Qassab Pura,30.182600856886708,71.4761321035133,Female,Punjab,0,2,0,1014
 148 - Government MC Girls Middle School- Outside Pak Gate- Kirri Daud Khan,30.1829309133177,71.47280976601284,Female,Punjab,0,2,0,964
 149 - Government MC Girls Middle School- Outside Pak Gate- Kirri Daud Khan,30.1829309133177,71.4728397660128,Female,Punjab,0,3,0,1664
 130 - Government Boys Primary School (Portion 1)- Ahmed Abad,30.183364658288188,71.48720059307948,Male,Punjab,2,0,1126,0
 131 - Government Boys Primary School (Portion 1)- Ahmed Abad,30.183364658288188,71.4872305930795,Male,Punjab,3,0,1536,0
 150 - Government Boys Primary School (Portion 1)- Ahmed Abad,30.1834,71.48708,Male,Punjab,2,0,967,0
 146 - Government MC Boys Elementary School- Kirri Daud Khan,30.18359181214133,71.4721312570189,Male,Punjab,2,0,1248,0
 147 - Government MC Boys Elementary School- Kirri Daud Khan,30.18359181214133,71.4721612570189,Male,Punjab,4,0,1999,0
 71 - Office of the Electric Inspector- House No. 249- G-Block- Shah Rukne Alam Colony,30.184488262870023,71.5087599853963,Male,Punjab,4,0,2062,0
 72 - Government Girls Primary School- Ansaar Colony No. 1,30.185272597551407,71.49484423766458,Female,Punjab,0,3,0,1497
 89 - Government Girls Primary School- Ansaar Colony No. 1,30.185272597551407,71.4948742376646,Female,Punjab,0,3,0,1509
 151 - T.B Hospital Presently Dedicated for Government Girls Degree College- Chungi NO. 14,30.186449254702307,71.48775346680578,Male,Punjab,4,0,2030,0
 152 - T.B Hospital Presently Dedicated for Government Girls Degree College- Chungi NO. 14,30.186449254702307,71.4877834668058,Female,Punjab,0,3,0,1676
 78 - Government Girls Degree College- Chungi No. 14,30.18646541515042,71.48778113769423,Male,Punjab,2,0,1191,0
 79 - Government Girls Degree College- Chungi No. 14,30.18646541515042,71.4878111376942,Male,Punjab,2,0,880,0
 80 - Government Girls Degree College- Chungi No. 14,30.18646541515042,71.4878411376942,Female,Punjab,0,3,0,1558
 81 - Government Girls Degree College- Chungi No. 14,30.18646541515042,71.4878711376942,Female,Punjab,0,3,0,1563
 92 - Government Girls Degree College- Chungi No. 14,30.18646541515042,71.4879011376942,Male,Punjab,3,0,1630,0
 93 - Government Girls Degree College- Chungi No. 14,30.18646541515042,71.4879311376942,Male,Punjab,3,0,1349,0
 94 - Government Girls Degree College- Chungi No. 14,30.18646541515042,71.4879611376942,Female,Punjab,0,2,0,1109
 119 - Government Boys Elementary School- Bewa Colony- Sharif Pura,30.186570940740786,71.49645720499656,Female,Punjab,0,2,0,1106
 120 - Government Boys Elementary School- Bewa Colony- Sharif Pura,30.186570940740786,71.4964872049966,Female,Punjab,0,2,0,930
 59 - Government Institute for Blinds- I-Block- Shah Rukn-e-Alam Colony,30.186595784920723,71.50182862895531,Male,Punjab,4,0,1748,0
 60 - Government Institute for Blinds- I-Block- Shah Rukn-e-Alam Colony,30.186595784920723,71.5018586289553,Male,Punjab,3,0,1420,0
 61 - Government Institute for Blinds- I-Block- Shah Rukn-e-Alam Colony,30.186595784920723,71.5018886289553,Female,Punjab,0,3,0,1367
 62 - Government Institute for Blinds- I-Block- Shah Rukn-e-Alam Colony,30.186595784920723,71.5019186289553,Female,Punjab,0,3,0,986
 63 - Government Institute for Blinds- I-Block- Shah Rukn-e-Alam Colony,30.186595784920723,71.5019486289553,Male,Punjab,3,0,1464,0
 123 - Government Boys Elementary School- Bewa Colony- Sharif Pura,30.18661719694175,71.49644311388606,Female,Punjab,0,4,0,1959
 124 - Government Boys Elementary School- Bewa Colony- Sharif Pura,30.18661719694175,71.4964731138861,Female,Punjab,0,4,0,2211
 139 - T.B Hospital Presently Dedicated for Government Girls Degree College- Chungi NO. 14,30.18668,71.48709,Male,Punjab,3,0,1648,0
 122 - Government Girls Degree College Chungi No. 14,30.18668,71.48712,Male,Punjab,3,0,1367,0
 129 - Government Girls Degree College Chungi No. 14,30.18668,71.48715,Male,Punjab,3,0,1422,0
 69 - Government Girls Middle School- Ansaar Colony,30.186837428448793,71.50057138337328,Male,Punjab,2,0,1278,0
 70 - Government Girls Middle School- Ansaar Colony,30.186837428448793,71.5006013833733,Male,Punjab,4,0,1883,0
 88 - Government Girls Middle School- Ansaar Colony,30.186837428448793,71.5006313833733,Male,Punjab,2,0,1220,0
 65 - Government MC Girls High School- Sharif Pura,30.18690659227589,71.49740360297768,Male,Punjab,3,0,1502,0
 66 - Government MC Girls High School- Sharif Pura,30.18690659227589,71.4974336029777,Male,Punjab,3,0,1713,0
 67 - Government MC Girls High School- Sharif Pura,30.18690659227589,71.4974636029777,Female,Punjab,0,2,0,1114
 68 - Government MC Girls High School- Sharif Pura,30.18690659227589,71.4974936029777,Female,Punjab,0,3,0,1399
 142 - Government MC Girls Primary School Outside Pak Gate,30.187280925322767,71.4738575253154,Male,Punjab,4,0,2380,0
 143 - Government MC Girls Primary School Outside Pak Gate,30.187280925322767,71.4738875253154,Male,Punjab,3,0,1695,0
 144 - Government MC Boys Primary School- Toya Khne Wala- Pak Gate,30.187307031116294,71.47316928363236,Female,Punjab,0,4,0,1786
 145 - Government MC Boys Primary School- Toya Khne Wala- Pak Gate,30.187307031116294,71.4731992836324,Female,Punjab,0,3,0,1558
 86 - Government Institute for Blinds- I-Block- Shah Rukn-e-Alam Colony,30.18775,71.49709,Male,Punjab,2,0,852,0
 87 - Government Institute for Blinds- I-Block- Shah Rukn-e-Alam Colony,30.18775,71.49712,Female,Punjab,0,2,0,993
 121 - Government MC Middle School- Manzoorabad,30.188896985728523,71.48769617824026,Male,Punjab,3,0,1328,0
 128 - Government MC Middle School- Manzoorabad,30.188896985728523,71.4877261782403,Male,Punjab,2,0,1141,0
 45 - Government Deaf Dumb School- Shah Rukn-e-Alam Colony F-Block,30.18920483617318,71.50584527072853,Male,Punjab,3,0,1324,0
 46 - Government Deaf Dumb School- Shah Rukn-e-Alam Colony F-Block,30.18920483617318,71.5058752707285,Male,Punjab,3,0,1596,0
 47 - Government Deaf Dumb School- Shah Rukn-e-Alam Colony F-Block,30.18920483617318,71.5059052707285,Female,Punjab,0,2,0,1242
 48 - Government Deaf Dumb School- Shah Rukn-e-Alam Colony F-Block,30.18920483617318,71.5059352707285,Female,Punjab,0,3,0,1492
 55 - Government Training Institute for Women- Shan Chowk- Shah Rukn-e-Alam Colony,30.190312605360727,71.5035631143497,Male,Punjab,3,0,1520,0
 56 - Government Training Institute for Women- Shan Chowk- Shah Rukn-e-Alam Colony,30.190312605360727,71.5035931143497,Male,Punjab,3,0,1598,0
 64 - Government MC Girls Primary School- Sharif Pura,30.19153547873492,71.50010136665418,Female,Punjab,0,2,0,773
 117 - Government Boys Primary School- Jame-ul-Uloom- Sharif Pura,30.19178948778728,71.500509021871,Male,Punjab,3,0,1412,0
 118 - Government Boys Primary School- Jame-ul-Uloom- Sharif Pura,30.19178948778728,71.500539021871,Male,Punjab,2,0,1172,0
 115 - Government MC Girls Primary School- Awan Pura,30.193006405720045,71.48624701030407,Female,Punjab,0,3,0,1555
 2 - Allama Iqbal Open University- Regional Campus- 7FC- Shah Rukne Alam Colony,30.19301808709568,71.51261171958208,Male,Punjab,2,0,1057,0
 3 - Allama Iqbal Open University- Regional Campus- 7FC- Shah Rukne Alam Colony,30.19301808709568,71.5126417195821,Female,Punjab,0,2,0,1367
 4 - Allama Iqbal Open University- Regional Campus- 7FC- Shah Rukne Alam Colony,30.19301808709568,71.5126717195821,Female,Punjab,0,2,0,958
 1 - Allama Iqbal Open University- Regional Campus- 7FC- Shah Rukne Alam Colony,30.19301808709568,71.5127017195821,Male,Punjab,3,0,1570,0
 116 - Government MC Girls Primary School- Awan Pura,30.193018283727955,71.4862919463502,Female,Punjab,0,3,0,1532
 113 - Government MC Boys Primary School- Awan Pura,30.194093301013762,71.48785392820166,Male,Punjab,4,0,1825,0
 114 - Government MC Boys Primary School- Awan Pura,30.194093301013762,71.4878839282017,Male,Punjab,4,0,1865,0
 53 - Government Degree College for Women- Shah Rukn-e-Alam Colony Near T Chowk,30.19473,71.5033,Male,Punjab,2,0,1288,0
 54 - Government Degree College for Women- Shah Rukn-e-Alam Colony Near T Chowk,30.19473,71.50333,Female,Punjab,0,2,0,1155
 82 - Government Training Institute for Women- Shan Chowk- Shah Rukn-e-Alam Colony,30.19473,71.50336,Male,Punjab,3,0,1416,0
 83 - Government Training Institute for Women- Shan Chowk- Shah Rukn-e-Alam Colony,30.19473,71.50339,Male,Punjab,2,0,1025,0
 84 - Government Degree College for Women- Shah Rukn-e-Alam Colony,30.19473,71.50342,Female,Punjab,0,2,0,1195
 85 - Government Degree College for Women- Shah Rukn-e-Alam Colony,30.19473,71.50345,Female,Punjab,0,2,0,915
 57 - Government Degree College for Women- Shah Rukn-e-Alam Colony,30.19473,71.50348,Female,Punjab,0,2,0,1320
 58 - Government Degree College for Women- Shah Rukn-e-Alam Colony,30.19473,71.50351,Female,Punjab,0,3,0,1358
 43 - Government Degree College for Women- Shah Rukn-e-Alam Colony Near T Chowk,30.19491026492907,71.5028587107557,Male,Punjab,2,0,1077,0
 44 - Government Degree College for Women- Shah Rukn-e-Alam Colony Near T Chowk,30.19491026492907,71.5028887107557,Female,Punjab,0,2,0,981
 39 - Government Iqbal Secondary School- New Multan,30.196212362647657,71.51038723626847,Male,Punjab,3,0,1549,0
 40 - Government Iqbal Secondary School- New Multan,30.196212362647657,71.5104172362685,Male,Punjab,3,0,1492,0
 41 - Government Iqbal Secondary School- New Multan,30.196212362647657,71.5104472362685,Female,Punjab,0,3,0,1386
 42 - Government Iqbal Secondary School- New Multan,30.196212362647657,71.5104772362685,Female,Punjab,0,2,0,1246
 127 - Government MC Grils Primary School- Writers Colony,30.19641959641922,71.49681962353807,Female,Punjab,0,2,0,1183
