PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 215 - DISTRICT OFFICER TECHNICAL OFFICE LARKANA FEMALE,27.57123,68.20727,Female,Sindh,0,3,0,975
 207 - WAPDA SCARP OFFICE LARKANA,27.57137,68.21674,Combined,Sindh,2,2,674,513
 208 - WAPDA SCARP OFFICE LARKANA MALE,27.57137,68.21677,Male,Sindh,3,0,812,0
 209 - WAPDA SCARP OFFICE LARKANA FEMALE,27.57137,68.2168,Female,Sindh,0,2,0,629
 211 - GOVERNMENT PRIMARY SCHOOL WAPDA COLONY-II,27.57503,68.20972,Combined,Sindh,2,2,566,520
 259 - OPF PUBLIC SCHOOL LARKANA,27.57677,68.22751,Combined,Sindh,2,2,726,606
 260 - OPF PUBLIC SCHOOL LARKANA,27.57677,68.22754,Combined,Sindh,2,2,677,586
 261 - OPF PUBLIC SCHOOL LARKANA,27.57677,68.22757,Combined,Sindh,2,1,477,434
 321 - GOVERNMENT HIGH SCHOOL BOYS AKIL MALE,27.57808070750308,68.27719265244576,Male,Sindh,3,0,967,0
 322 - GOVERNMENT HIGH SCHOOL BOYS AKIL FEMALE,27.57824585084934,68.277617687319,Female,Sindh,0,3,0,891
 326 - GOVERNMENT PRIMARY SCHOOL MASU HAB MALE,27.57873247516411,68.26102368561921,Male,Sindh,4,0,1190,0
 327 - GOVERNMENT PRIMARY SCHOOL MASU HAB FEMALE,27.57874249561298,68.26103589913019,Female,Sindh,0,4,0,1124
 324 - GOVERNMENT PRIMARY SCHOOL LAHNO SAMTIO,27.57889530012505,68.27691449967736,Combined,Sindh,1,1,422,405
 325 - GOVERNMENT PRIMARY SCHOOL  AKIL,27.57889530012505,68.2769444996774,Combined,Sindh,1,1,358,219
 323 - GOVERNMENT GIRLS MIDDLE SCHOOL AKIL,27.579593603872738,68.27752963359569,Combined,Sindh,2,2,614,553
 170 - GOVERNMENT COMMERCE COLLEGE LARKANA,27.58246,68.21979,Combined,Sindh,2,2,659,551
 171 - GOVERNMENT COMMERCE COLLEGE LARKANA MALE,27.58246,68.21982,Male,Sindh,3,0,793,0
