PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 140 - Govt: High School Pero Bela (PS 2),35.17512,73.26327,Combined,KPK,1,1,438,314
 14 - Govt: Primary School Chawa,35.17633,72.97887,Combined,KPK,1,1,525,453
 43 - Govt; Primary School Usool,35.17664,72.90508,Combined,KPK,1,1,541,399
 136 - Govt: Girls Primary School Shahi Ameer Abad,35.17769,73.32339,Combined,KPK,1,1,411,267
 135 - Govt: Middle School Bariyar,35.17974,73.42283,Combined,KPK,2,1,770,540
 23 - Govt: Primary School Serto Kiyal,35.18573,73.02996,Combined,KPK,2,1,512,361
 22 - Govt; Primary School Kiyal  Village,35.18965,73.01758,Combined,KPK,2,2,817,620
 131 - Govt: Primary School Kuz Seri,35.19725,73.23985,Combined,KPK,1,1,187,119
 15 - Govt: High School Karo Bair,35.2021,73.00967,Combined,KPK,1,1,268,237
 130 - Govt: Girls Primary School Kuz Buk,35.2098,73.19798,Combined,KPK,1,1,505,403
 134 - Govt: Primary School Gabbar Sair,35.21242,73.37663,Combined,KPK,1,1,506,398
 16 - Govt: Primary School Semo Khas,35.21381,73.03062,Combined,KPK,1,1,172,125
 133 - Govt: Middle School Gujjar Banda,35.22033,73.30576,Combined,KPK,1,1,387,253
 19 - Govt: Middle School Kuz Mandraza,35.22177,73.15531,Combined,KPK,1,1,455,407
 128 - Govt: Middle School Goshali (PS 1),35.22545,73.20608,Combined,KPK,1,1,416,322
 129 - Govt: Middle School Goshali (PS 2),35.22545,73.20611,Combined,KPK,2,1,587,423
 17 - Govt:  Primary School Ber Yanjool,35.23293,73.02894,Combined,KPK,1,1,308,301
 20 - BHU Kareen Mandraza,35.23737,73.12684,Combined,KPK,1,1,350,285
 18 - Govt: Primary School Mankhar,35.23933,73.02595,Combined,KPK,1,1,209,241
 150 - Govt: Primary School Kuz Zaid Khar (improvised),35.24396,73.16315,Combined,KPK,1,1,445,430
 120 - Govt: High School Jalkot,35.25327,73.21796,Combined,KPK,1,1,226,220
 123 - Govt:Primary School Rajkot,35.2588,73.22187,Combined,KPK,1,1,281,235
 121 - Govt: Primary School Charto,35.26057,73.23008,Combined,KPK,1,1,364,334
 149 - District Council Hall Komila,35.26281,73.2192,Combined,KPK,2,1,610,512
 126 - Govt: Primary School Kuz Gaheen No. 1,35.26886,73.3224,Combined,KPK,2,1,661,591
 127 - Govt: Girls Primary School  Sedam/Sikandar Dadir,35.26889,73.35002,Combined,KPK,1,1,423,310
 125 - Govt: Primary School Sedan Dadir,35.2723,73.34379,Combined,KPK,2,1,590,587
 124 - Govt: High School Ber Bela,35.27504,73.28807,Combined,KPK,1,1,338,287
 116 - Govt: High SchoolTiyal,35.27742,73.23295,Combined,KPK,1,1,388,399
 122 - Govt:Girls Primary School Nimraty Sosak,35.28615,73.26591,Combined,KPK,1,1,271,244
 151 - Govt: Primary School Rango,35.2977,73.19314,Combined,KPK,1,1,185,155
 117 - Govt: High School Chuchang,35.298,73.20633,Combined,KPK,2,1,538,510
 155 - Govt: Primary School Gaider,35.29821,73.10378,Combined,KPK,1,1,302,256
 157 - Govt: Primary School Gabar,35.3002,73.16536,Combined,KPK,1,1,197,157
 152 - Govt: Primary School Chechar,35.30296,73.18813,Combined,KPK,1,1,336,300
 153 - Govt: Primary School Janasabad (Improvised),35.303,73.17719,Combined,KPK,1,1,260,237
 156 - Govt: Primary School Umerabad,35.30417,73.1085,Combined,KPK,1,1,512,474
 161 - Govt: Girls Primary School Shar Seo,35.3051,73.11156,Combined,KPK,1,1,225,195
 160 - Govt: Middle School Razika,35.30531,73.12252,Combined,KPK,1,1,306,318
 154 - Govt: High School Seo,35.30618,73.1888,Combined,KPK,1,1,427,457
 159 - Govt: Primary School Dalilabad,35.31013,73.1286,Combined,KPK,1,1,352,317
 158 - Govt: Primary School Kogai,35.32554,73.1927,Combined,KPK,1,1,365,339
 119 - Govt: Primary School Uchar Nallah,35.33495,73.20547,Combined,KPK,1,1,443,438
 163 - Govt: Middle School Doga,35.37212,73.15337,Combined,KPK,1,1,326,283
 177 - Govt: Middle School Pari,35.38132,72.92704,Combined,KPK,1,1,234,155
 162 - BHU Doga,35.38559,73.19835,Combined,KPK,1,1,265,236
 118 - Govt: Girls  Primary School Kaigah,35.40025,73.20198,Combined,KPK,1,1,537,457
 165 - Govt: Primary School owch Gayal,35.41189,73.16937,Combined,KPK,1,1,246,220
 164 - Govt: Primary School Gayal Sair,35.42666,73.1968,Combined,KPK,1,1,213,208
 185 - Govt: Middle School Dome Sair,35.42984,73.09763,Combined,KPK,2,1,923,476
 176 - Govt: Middle School Bagroo,35.42992,72.94368,Combined,KPK,1,1,296,130
 170 - Govt: Middle School Khoor,35.45035,73.13655,Combined,KPK,1,1,475,322
 145 - Govt: High School Harban,35.45594,73.62238,Combined,KPK,2,1,1011,402
 184 - Govt: Middle School Isgal,35.45676,73.05608,Combined,KPK,2,1,809,537
 172 - Govt: Primary School Sair Garhi,35.46142,73.1321,Combined,KPK,1,1,406,297
 174 - Govt: Primary School Daansh Badshah Abad,35.46218,73.02898,Combined,KPK,2,1,554,216
 168 - Govt: Middle School Aleel,35.4629,73.1261,Combined,KPK,1,1,540,324
 175 - Govt: Primary School Berti,35.46659,72.96389,Combined,KPK,1,1,460,254
 166 - Govt: Girls Primary School Dhoop Thoti,35.4696,73.14935,Combined,KPK,2,1,931,509
