PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 43 - Government Boys Primary School Adah(Male) (P),32.46329,74.47345,Male,Punjab,2,0,1518,0
 59 - Government Girls Primary School Moutra  (P),32.464,74.44658,Combined,Punjab,1,1,856,676
 255 - Government Boys Islamia High School Sambrial. (P),32.46526,74.2438,Combined,Punjab,1,1,774,680
 44 - Government Boys Primary School Adah(Female) (P),32.4654,74.46941,Female,Punjab,0,2,0,1217
 56 - Government Community Model School Kot Bhokhran. (Female),32.46684,74.42923,Female,Punjab,0,2,0,971
 214 - Government Model Primary School Saidowali(Male)(P),32.46721,74.41547,Male,Punjab,2,0,1186,0
 358 - Government Girls Elementary School Nawan Pind (Female) (P),32.4683,74.44929,Female,Punjab,0,2,0,1299
 45 - Government Girls Elementary School Adha (Male) (P),32.4683,74.4493,Male,Punjab,3,0,1727,0
 250 - Government Boys Primary School Mohalla Sher Abad Kot Sambrial. (Male) (P),32.46861,74.25916,Male,Punjab,2,0,1167,0
 319 - Government Girls Primary School Jailanwala.(Male)  (P),32.46912,74.34499,Male,Punjab,2,0,1478,0
 32 - Government Girls Higher Secondary School Kamal Pur (P),32.46912,74.34502,Combined,Punjab,2,1,922,650
 320 - Government Girls Primary School Jailanwala.(Female)  (P),32.46912,74.34505,Female,Punjab,0,2,0,1174
 323 - Government Girls Elementary Schooll Noul. (P),32.47097,74.35258,Combined,Punjab,1,1,582,486
 324 - Government Girls High School Bhagwal Awanan (Male) (P),32.47097,74.35261,Male,Punjab,2,0,1276,0
 325 - Government Boys Elementary School Bhagwal Awanan (Female) (P),32.47097,74.35264,Female,Punjab,0,2,0,1044
 218 - Government Girls Primary School Kaurowal  (P),32.47303,74.38748,Combined,Punjab,1,1,793,611
 339 - Government Girls Elementary School Machi Khokhar (P),32.47358,74.36355,Combined,Punjab,1,1,462,375
 22 - Government Girls Primary School Talwara (P),32.47474,74.29005,Combined,Punjab,1,1,719,532
 220 - Government Girls High School Mandair Khurd (Male)(P),32.47474,74.29008,Male,Punjab,2,0,1327,0
